Time,Blade,Action,Type,Interface,Origin,Source,Source User Name,Destination,Service,Application Risk,Application Name,Application Category,Access Rule Name,Resource,User,Description,
"Sep 1, 2022 3:31:43 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.71.206,,162.159.128.61,https,Low,Vimeo,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:42 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.71.7,,31.13.79.52,UDP/3478,Medium,WhatsApp Messenger-voice call,VoIP,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:42 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.170,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing Maps,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:42 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.170,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:42 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.100.71,,117.18.237.29,http,Very Low,Certificate Revocation List,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://crl3.digicert.com/DigiCertGlobalRootCA.crl,http://crl3.digicert.com/DigiCertGlobalRootCA.crl",,,
"Sep 1, 2022 3:31:42 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.105.61,,52.138.116.79,https,Low,Microsoft Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:42 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.59,,142.250.192.1,https,Medium,Google Ads,Web Advertisements,Library section allowed,,,,
"Sep 1, 2022 3:31:42 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.75.71,,142.250.77.67,TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.75.124,,13.107.42.14,TCP_1-1024,Low,LinkedIn,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.74.225,,151.101.36.193,TCP_1-1024,Low,imgur,Media Sharing,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.2.38,,180.149.61.76,https,Low,YouTube,Media Streams,Library section allowed,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.70.12,,157.240.13.14,TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:41 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.224.150,,142.250.193.3,http,Unknown,google.cn,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://www.google.cn/generate_204,http://www.google.cn/generate_204,http://www.google.cn/generate_204",,,
"Sep 1, 2022 3:31:41 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.14.5.132,,104.89.120.43,http,Very Low,Certificate Revocation List,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://x1.c.lencr.org/,http://x1.c.lencr.org/",,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.59,,23.32.176.227,https,Low,Pinterest,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:31:41 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,216.58.196.86,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.3.49,,157.240.7.13,TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.59,,192.0.73.2,https,Low,Gravatar,Computers / Internet,Library section allowed,,,,
"Sep 1, 2022 3:31:41 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.75.71,,49.44.143.14,TCP_1-1024,Low,YouTube,Media Streams,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:41 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,bom12s17-in-f10.1e100.net (142.250.192.106),https,Low,Google Play,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:40 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.8.137,,bom05s15-in-f3.1e100.net (172.217.166.67),https,Unknown,id.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.59,,104.244.42.1,https,Low,Twitter,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,157.240.15.61,jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.59,,13.227.129.15,https,Low,Amazon,Shopping,Library section allowed,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.71,,bom12s15-in-f3.1e100.net (142.250.192.35),TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,bom07s24-in-f14.1e100.net (142.250.67.238),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:40 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.13.1.68,,142.250.206.164,http,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://www.google.com/gen_204,http://www.google.com/gen_204",,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.1.75,,31.13.79.32,https,Low,Facebook,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,157.240.237.14,TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,3.108.50.105,jabber,Medium,Xiaomi Reporting Service,Computers / Internet,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:40 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.51.236,,vip0x008.map2.ssl.hwcdn.net (209.197.3.8),http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d56f612bc36c6190,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d56f612bc36c6190,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d56f612bc36c6190,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d56f612bc36c6190",,,
"Sep 1, 2022 3:31:40 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.4.23,,91.108.23.100,https,Unknown,Unknown Traffic,Unknown Traffic,Library section allowed,,,,
"Sep 1, 2022 3:31:40 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.40.22,,117.18.237.29,http,Very Low,Certificate Revocation List,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl,http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl,http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl",,,
"Sep 1, 2022 3:31:39 PM","Application Control,URL Filtering",Redirect,Session,,gateway.vnit.ac.in,10.8.0.23,,141.0.11.241,http,Critical,Opera Mini,Anonymizer,porn,"http://country-IN-1.mini5.opera-mini.net:80/,http://country-IN-1.mini5.opera-mini.net:80/,http://country-IN-1.mini5.opera-mini.net:80/",,,
"Sep 1, 2022 3:31:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.193.40,,G-8.8.8.8 (8.8.8.8),UDP_1-1024,Unknown,Unknown Traffic,Unknown Traffic,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.9.58,,20.198.118.190,https,Medium,Microsoft OneDrive-web,File Storage and Sharing,Library section allowed,,,,
"Sep 1, 2022 3:31:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.0.130,,192.124.249.23,http,Very Low,GoDaddy,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.godaddy.com/MEQwQjBAMD4wPDAJBgUrDgMCGgUABBTkIInKBAzXkF0Qh0pel3lfHJ9GPAQU0sSw0pHUTBFxs2HLPaH+3ahq1OMCAxvnFQ==,http://ocsp.godaddy.com/MEQwQjBAMD4wPDAJBgUrDgMCGgUABBTkIInKBAzXkF0Qh0pel3lfHJ9GPAQU0sSw0pHUTBFxs2HLPaH+3ahq1OMCAxvnFQ==",,,
"Sep 1, 2022 3:31:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.0.130,,192.124.249.23,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.godaddy.com/MEQwQjBAMD4wPDAJBgUrDgMCGgUABBTkIInKBAzXkF0Qh0pel3lfHJ9GPAQU0sSw0pHUTBFxs2HLPaH+3ahq1OMCAxvnFQ==,http://ocsp.godaddy.com/MEQwQjBAMD4wPDAJBgUrDgMCGgUABBTkIInKBAzXkF0Qh0pel3lfHJ9GPAQU0sSw0pHUTBFxs2HLPaH+3ahq1OMCAxvnFQ==,http://ocsp.godaddy.com/MEQwQjBAMD4wPDAJBgUrDgMCGgUABBTkIInKBAzXkF0Qh0pel3lfHJ9GPAQU0sSw0pHUTBFxs2HLPaH+3ahq1OMCAxvnFQ==",,,
"Sep 1, 2022 3:31:39 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.67.198,,142.250.76.174,https,Unknown,safebrowsing.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:39 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.8.0.23,,3.111.253.145,https,Low,PicsArt Photo Studio,Social Networking,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.9.58,,5.9.71.92,http,High,AnyDesk,Remote Administration,Library section allowed,,,,
"Sep 1, 2022 3:31:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.9.58,,162.159.130.234,https,Low,Discord,VoIP,Library section allowed,,,,
"Sep 1, 2022 3:31:39 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.8.33,,bom12s14-in-f14.1e100.net (142.250.192.14),https,Unknown,clients2.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:39 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.65.143,,bom07s31-in-f14.1e100.net (142.250.183.142),https,Unknown,clients.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:39 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.174,,142.250.199.142,https,Unknown,clients.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:39 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.4.116,,157.240.228.63,quic,Low,Facebook,Social Networking,Library section,,,,
"Sep 1, 2022 3:31:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.51.205,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.5.220,,23.195.152.136,https,Very Low,Adobe Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.224.150,,142.250.67.69,https,Medium,Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.26.70.12,,172.217.167.196,https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.100.87,,bom07s15-in-f3.1e100.net (172.217.27.195),UDP_1-1024,Unknown,Unknown Traffic,Unknown Traffic,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,13.227.129.15,https,Low,Amazon,Shopping,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.241.69,,142.250.182.225,https,Unknown,lh6.googleusercontent.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.160.56,,142.250.67.206,https,Low,Google Analytics,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.13.1.68,,bom12s14-in-f14.1e100.net (142.250.192.14),https,Unknown,apis.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.13.1.68,,31.13.70.50,TCP_1-1024,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.40.14,,49.44.250.34,TCP_1-1024,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.26.75.15,,129.227.195.94,http,Unknown,allawnos.com,General,VNIT allowed sites and applications computers and business added on 290921,"http://conn-service-in-03.allawnos.com/generate204,http://conn-service-in-03.allawnos.com/generate204",,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.7.225,,13.107.42.16,https,Low,Skype,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.13.1.68,,G-8.8.8.8 (8.8.8.8),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.6.26,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.58.133,,142.250.66.2,TCP_1-1024,Medium,Google Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.6.26,,52.109.56.86,https,Low,Office Online,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.98.59,,20.190.159.19,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.13.1.68,,G-8.8.8.8 (8.8.8.8),UDP_1-1024,Unknown,Unknown Traffic,Unknown Traffic,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.98.59,,23.213.43.217,TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.98.59,,117.18.237.29,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSRXerF0eFeSWRripTgTkcJWMm7iQQUaDfg67Y7+F8Rhvv+YXsIiGX0TkICEA5EGOLe3jbdKXTDRDr7XOU=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSRXerF0eFeSWRripTgTkcJWMm7iQQUaDfg67Y7+F8Rhvv+YXsIiGX0TkICEA5EGOLe3jbdKXTDRDr7XOU=",,,
"Sep 1, 2022 3:31:37 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.98.59,,8.241.154.126,http,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00",,,
"Sep 1, 2022 3:31:37 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.98.59,,8.241.154.126,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00",,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.0.40,,150.253.144.79,https,Medium,Cisco WebEx Meetings,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.69,,bom12s12-in-f14.1e100.net (142.250.183.78),TCP_1-1024,Low,YouTube,Media Streams,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.2.186,,13.107.4.52,http,Low,Microsoft NCSI,Network Utilities,VNIT allowed sites and applications computers and business added on 290921,"http://www.msftconnecttest.com/connecttest.txt,http://www.msftconnecttest.com/connecttest.txt,http://www.msftconnecttest.com/connecttest.txt",,,
"Sep 1, 2022 3:31:36 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.241.69,,142.250.183.206,https,Unknown,suggestqueries.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.77.15,,3.7.14.220,MQTT,Very Low,MQTT Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:36 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.241.69,,142.251.42.100,https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.0.40,,170.133.176.57,https,Low,Cisco Webex Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,edge-star-shv-01-bom1.facebook.com (157.240.16.16),TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.2.186,,20.49.150.241,https,Very Low,Windows Update,Software Update,Library section allowed,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.73.66,,8.118.190.35.bc.googleusercontent.com (35.190.118.8),https,Very Low,Truecaller,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.241.69,,bom07s32-in-f14.1e100.net (142.250.183.174),https,Unknown,clients3.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.241.69,,142.250.183.214,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.59.166,,142.250.76.174,http,Low,Google Search,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://clients3.google.com/generate_204,http://clients3.google.com/generate_204,http://clients3.google.com/generate_204,http://clients3.google.com/generate_204",,,
"Sep 1, 2022 3:31:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.17.29,,50.16.248.12,https,Low,Amazon WorkSpaces - Forrester Log,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:36 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.0.26,,15.207.244.188,UDP/8802,Unknown,Unknown Traffic,Unknown Traffic,Library section,,,,
"Sep 1, 2022 3:31:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.13.2.26,,23.64.122.99,TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.50.210,,27.123.42.205,TCP_1-1024,Medium,Yahoo! Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:35 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.9.58,,dns.google (8.8.4.4),quic,Unknown,Unknown Traffic,Unknown Traffic,Library section,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.157,,52.98.123.210,https,Very Low,Office365-Outlook-web,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.160.56,,192.0.73.2,https,Low,Gravatar,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,142.250.67.162,TCP_1-1024,Medium,Google Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.243.145,,114.29.220.99,https,Medium,Cisco WebEx Meetings,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.13.2.26,,a-0003.a-msedge.net (204.79.197.203),https,Low,MSN-web,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.6.227,,23.89.56.89,Yahoo_Messenger_Voice_Chat_UDP,Low,STUN Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.160.56,,172.217.160.194,TCP_1-1024,Medium,Google Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.105.61,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.79.102,,edge-mqtt-mini-shv-01-bom1.facebook.com (157.240.16.32),TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:34 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.0.30,,ec2-13-232-183-177.ap-south-1.compute.amazonaws.com (13.232.183.177),UDP/8802,Unknown,Unknown Traffic,Unknown Traffic,Library section,,,,
"Sep 1, 2022 3:31:33 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.17.29,,54.230.39.204,https,Low,Amazon,Shopping,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:33 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.100.83,,34.249.122.154,https,Low,Netflix,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:33 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,bom07s45-in-f10.1e100.net (142.251.42.106),https,Low,Google Play,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:33 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.65.2,,52.231.199.126,TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:33 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.65.6,,23.50.232.199,http,Low,Microsoft NCSI,Network Utilities,VNIT allowed sites and applications computers and business added on 290921,"http://www.msftncsi.com/ncsi.txt,http://www.msftncsi.com/ncsi.txt,http://www.msftncsi.com/ncsi.txt,http://www.msftncsi.com/ncsi.txt",,,
"Sep 1, 2022 3:31:33 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.67.27,,bom12s17-in-f14.1e100.net (142.250.192.110),https,Unknown,contacts.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:33 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.10.56,,20.60.244.163,https,Very Low,Windows Azure Storage Service,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:33 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.5.0.27,,104.18.14.176,TCP_1-1024,Low,Pinterest,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:33 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.65.2,,a-0003.a-msedge.net (204.79.197.203),https,Low,MSN-web,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
