Time,Creation Time,Interface Direction,Policy Rule UID,Type,Index Time,App Protocol,Policy Date,Action,ID,aggregated_log_count,Interface Name,Application ID,Layer Name,Last Update Sequence Number,Direction of Connection,Sequence Number,Source Zone,Access Rule Name,Browse Time,Marker,Number of Connections,Protocol,Application Risk,Application Category,Policy Management,Last Update Time,Destination,Application Name,Confidence Level,Last Update Time,Rule,Interface,Duration,All Application Categories,Service ID,Matched Category,Destination Country,Severity,Product Family,Blade,Source,update_count,Policy Name,Destination Zone,Database Tag,Log Server Origin,Service,Origin,Destination Port,Log Server IP,stored,layer_uuid_rule_uuid,High Level Log key,logid,sig_id,Application Signature ID,Application Description,Method,Resource,Web Client Type,Received Bytes,Packets,Client Outbound Packets,Traffic Sent Bytes,Server Inbound Packets,Server Inbound Bytes,Sent Bytes,Client Inbound Bytes,Client Inbound Packets,Client Outbound Bytes,Traffic Received Bytes,Server Outbound Packets,Server Outbound Bytes,Total Bytes,Traffic Total Bytes,Client Type OS,Number of URLs,Description,Source Port,certificate_resource,certificate_validation,Number of files,Frequency,UserCheck ID,UserCheck Reference,Log ID,UserCheck Interaction Name,User Check,Confirmation Scope,UserCheck Message to User,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000008,1,eth1-01,511593215,Web Content,22513,Outgoing,22513,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518110,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,40.126.17.134,windows.net,N/A,2022-09-01T10:01:26Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,India,Informational,Access,URL Filtering,172.25.65.92,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",9.49E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000007,6,eth1-01,1826816889,Web Content,22512,Outgoing,22512,Internal,VNIT Blocked sites and apps,27,@A@@B@1662019661@C@2518109,6,TCP (6) (6),Unknown,Education,mgmt,1.66E+12,15.207.129.74,collegedekho.com,N/A,2022-09-01T10:07:49Z,49.18,eth1-01,5940,"Education,URL Filtering",TCP_1-1024,Education,India,Informational,Access,URL Filtering,172.27.37.101,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.15E+19,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000006,2,eth1-01,2951814547,Web Content,22511,Outgoing,22511,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518108,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,117.239.240.27,img-s-msn-com.akamaized.net,N/A,2022-09-01T11:01:29Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,India,Informational,Access,URL Filtering,172.26.64.10,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",9.97E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000005,26,eth1-01,2100711681,Web Content,22510,Outgoing,22510,Internal,VNIT allowed sites and applications computers and business added on 290921,,@A@@B@1662019661@C@2518107,13,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,pc-b-d.bitgravity.com (64.185.181.185),download.quickheal.com,N/A,2022-09-01T10:06:20Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",http,Computers / Internet,United States,Informational,Access,URL Filtering,10.92.0.141,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.18E+18,352,0,,,GET,"http://download.quickheal.com/1100/updates/index.bin,http://download.quickheal.com/1100/updates/index.bin",Other: Inetsdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000004,16,eth1-01,3578159095,Web Content,22509,Outgoing,22509,Internal,VNIT allowed sites and applications computers and business added on 290921,137,@A@@B@1662019661@C@2518106,8,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom07s30-in-f3.1e100.net (142.250.183.3),ssl.gstatic.com,N/A,2022-09-01T11:10:11Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.92.2.37,6,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.96E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000003,1,eth1-01,117274357,Web Content,22508,Outgoing,22508,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518105,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,126.153.142.34.bc.googleusercontent.com (34.142.153.126),analytics.glance.inmobi.com,N/A,2022-09-01T10:01:26Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.71.188,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.25E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000002,2,eth1-01,2821098297,Web Content,22507,Outgoing,22507,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518104,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.234.131.233,global.appnext.com,N/A,2022-09-01T10:16:06Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,India,Informational,Access,URL Filtering,10.87.57.218,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.76E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000001,76,eth1-01,2322293060,Web Content,22506,Outgoing,22506,Internal,VNIT allowed sites and applications computers and business added on 290921,151,@A@@B@1662019661@C@2518103,43,TCP (6) (6),Unknown,Search Engines / Portals,mgmt,1.66E+12,bom12s16-in-f4.1e100.net (142.250.192.68),google.com,N/A,2022-09-01T11:34:12Z,49.17,eth1-01,5940,"Search Engines / Portals,URL Filtering",https,Search Engines / Portals,United States,Informational,Access,"Application Control,URL Filtering",10.10.5.186,11,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",3.46E+18,352,4,,,GET,"http://www.google.com/,http://www.google.com/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:26 PM",2022-09-01T10:01:26Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f600000000,6,eth1-01,1704662403,Web Content,22505,Outgoing,22505,Internal,VNIT allowed sites and applications computers and business added on 290921,3,@A@@B@1662019661@C@2518102,6,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,54.182.2.248,albtls.t.co,N/A,2022-09-01T10:02:56Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.3.57,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.56E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f50000001b,5,eth1-01,2786294465,Web Content,22504,Outgoing,22504,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518101,5,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,103.43.90.54,ib.adnxs.com,N/A,2022-09-01T10:07:03Z,49.17,eth1-01,5940,"Business / Economy,URL Filtering",https,Business / Economy,Australia,Informational,Access,URL Filtering,172.25.72.83,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.68E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f50000001a,2,eth1-01,1595394698,Web Content,22503,Outgoing,22503,Internal,VNIT allowed sites and applications computers and business added on 290921,1,@A@@B@1662019661@C@2518100,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,34.193.106.244,ims-na1.adobelogin.com,N/A,2022-09-01T10:01:26Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.65.92,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",5.44E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000019,3,eth1-01,1211452275,Web Content,22502,Outgoing,22502,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518099,3,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,54.182.0.103,cdn.appnext.com,N/A,2022-09-01T10:12:22Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.87.57.218,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.68E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000017,1,eth1-01,120363842,Web Content,22500,Outgoing,22500,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518097,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,104.73.165.191,images.outbrainimg.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,192.168.11.26,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.49E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000015,3,eth1-01,1638452795,Web Content,22498,Outgoing,22498,Internal,VNIT allowed sites and applications computers and business added on 290921,1,@A@@B@1662019661@C@2518095,3,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,103.43.90.178,adnxs.com,N/A,2022-09-01T10:01:26Z,49.17,eth1-01,5940,"Web Advertisements,Computers / Internet,URL Filtering",https,Computers / Internet,Australia,Informational,Access,URL Filtering,172.25.72.83,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.48E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000014,1,eth1-01,3213865072,Web Content,22497,Outgoing,22497,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518094,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,ip-66-117-22-166.data.adobedc.net (66.117.22.166),tt.omtrdc.net,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Web Advertisements,Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.65.92,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.53E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000012,2,eth1-01,2497558152,Web Content,22495,Outgoing,22495,Internal,Library section allowed,17,@A@@B@1662019661@C@2518092,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,e2a.google.com (216.239.32.116),gvt2.com,N/A,2022-09-01T10:40:26Z,49.12,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.15.9.16,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.82E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000011,8,eth1-01,988293265,Web Content,22494,Outgoing,22494,Internal,VNIT allowed sites and applications computers and business added on 290921,12,@A@@B@1662019661@C@2518091,8,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,93.16.241.35.bc.googleusercontent.com (35.241.16.93),sc-cdn.net,N/A,2022-09-01T11:33:17Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.43.237,7,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.93E+16,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000010,2,eth1-01,3168724112,Web Content,22493,Outgoing,22493,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518090,2,TCP (6) (6),Unknown,Search Engines / Portals,mgmt,1.66E+12,142.250.183.195,id.google.com,N/A,2022-09-01T11:24:08Z,49.17,eth1-01,5940,"Search Engines / Portals,URL Filtering",https,Search Engines / Portals,United States,Informational,Access,"Application Control,URL Filtering",10.19.0.21,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.11E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f50000000f,1,eth1-01,2811280807,Web Content,22492,Outgoing,22492,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518089,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,23.32.176.219,cdn.adnxs.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Web Advertisements,Business / Economy,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.25.72.83,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.52E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f50000000d,3,eth1-01,554573824,Web Content,22490,Outgoing,22490,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518087,3,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,178.250.0.165,bidder.criteo.com,N/A,2022-09-01T10:16:04Z,49.17,eth1-01,5940,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,France,Informational,Access,URL Filtering,10.87.57.218,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.10E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
