"No.","Time","Source","Destination","Protocol","Length","Info"
"18427","609.947804","XiaomiCo_e4:78:25","Broadcast","ARP","60","Who has 10.86.11.13? Tell 10.86.15.248"
"18428","610.189927","10.86.11.73","142.250.76.170","UDP","75","56066  >  443 Len=33"
"18429","610.208491","142.250.76.170","10.86.11.73","UDP","68","443  >  56066 Len=26"
"18430","610.562675","XiaomiCo_2c:f4:ba","Broadcast","ARP","60","Who has 10.86.11.13? Tell 10.86.9.251"
"18431","610.664560","XiaomiCo_e4:78:25","Broadcast","ARP","60","Who has 10.86.11.13? Tell 10.86.15.248"
"18432","611.176593","XiaomiCo_2c:f4:ba","Broadcast","ARP","60","Who has 10.86.11.13? Tell 10.86.9.251"
"18433","611.279326","10.86.2.178","10.86.15.255","BROWSER","243","Host Announcement DESKTOP-D3P1M26, Workstation, Server, NT Workstation"
"18434","611.381575","XiaomiCo_e4:78:25","Broadcast","ARP","60","Who has 10.86.11.13? Tell 10.86.15.248"
"18435","611.996219","XiaomiCo_2c:f4:ba","Broadcast","ARP","60","Who has 10.86.11.13? Tell 10.86.9.251"
"18436","612.100353","10.86.9.228","10.86.15.255","BROWSER","243","Host Announcement LAPTOP-2IDJQS4N, Workstation, Server, NT Workstation"
"18437","612.100353","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.58? Tell 10.86.0.1"
"18438","612.407360","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.165? Tell 10.86.0.1"
"18439","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.51? Tell 10.86.0.1"
"18440","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.186? Tell 10.86.0.1"
"18441","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.64? Tell 10.86.0.1"
"18442","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.38? Tell 10.86.0.1"
"18443","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.48? Tell 10.86.0.1"
"18444","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.89? Tell 10.86.0.1"
"18445","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.47? Tell 10.86.0.1"
"18446","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.46? Tell 10.86.0.1"
"18447","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.50? Tell 10.86.0.1"
"18448","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.52? Tell 10.86.0.1"
"18449","612.617278","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.63? Tell 10.86.0.1"
"18450","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.65? Tell 10.86.0.1"
"18451","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.49? Tell 10.86.0.1"
"18452","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.42? Tell 10.86.0.1"
"18453","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.43? Tell 10.86.0.1"
"18454","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.114? Tell 10.86.0.1"
"18455","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.3.212? Tell 10.86.0.1"
"18456","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.95? Tell 10.86.0.1"
"18457","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.170? Tell 10.86.0.1"
"18458","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.251? Tell 10.86.0.1"
"18459","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.14.85? Tell 10.86.0.1"
"18460","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.215? Tell 10.86.0.1"
"18461","612.619613","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.14.104? Tell 10.86.0.1"
"18462","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.66? Tell 10.86.0.1"
"18463","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.13.183? Tell 10.86.0.1"
"18464","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.8? Tell 10.86.0.1"
"18465","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.12.41? Tell 10.86.0.1"
"18466","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.129? Tell 10.86.0.1"
"18467","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.159? Tell 10.86.0.1"
"18468","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.36? Tell 10.86.0.1"
"18469","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.68? Tell 10.86.0.1"
"18470","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.17? Tell 10.86.0.1"
"18471","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.14.194? Tell 10.86.0.1"
"18472","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.89? Tell 10.86.0.1"
"18473","612.621929","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.14.208? Tell 10.86.0.1"
"18474","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.184? Tell 10.86.0.1"
"18475","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.15? Tell 10.86.0.1"
"18476","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.73? Tell 10.86.0.1"
"18477","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.173? Tell 10.86.0.1"
"18478","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.29? Tell 10.86.0.1"
"18479","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.56? Tell 10.86.0.1"
"18480","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.174? Tell 10.86.0.1"
"18481","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.98? Tell 10.86.0.1"
"18482","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.252? Tell 10.86.0.1"
"18483","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.48? Tell 10.86.0.1"
"18484","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.226? Tell 10.86.0.1"
"18485","612.624300","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.10? Tell 10.86.0.1"
"18486","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.0.255? Tell 10.86.0.1"
"18487","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.173? Tell 10.86.0.1"
"18488","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.3? Tell 10.86.0.1"
"18489","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.54? Tell 10.86.0.1"
"18490","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.96? Tell 10.86.0.1"
"18491","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.67? Tell 10.86.0.1"
"18492","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.124? Tell 10.86.0.1"
"18493","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.123? Tell 10.86.0.1"
"18494","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.13.213? Tell 10.86.0.1"
"18495","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.215? Tell 10.86.0.1"
"18496","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.55? Tell 10.86.0.1"
"18497","612.626636","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.138? Tell 10.86.0.1"
"18498","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.208? Tell 10.86.0.1"
"18499","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.233? Tell 10.86.0.1"
"18500","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.3.245? Tell 10.86.0.1"
"18501","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.243? Tell 10.86.0.1"
"18502","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.34? Tell 10.86.0.1"
"18503","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.187? Tell 10.86.0.1"
"18504","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.146? Tell 10.86.0.1"
"18505","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.115? Tell 10.86.0.1"
"18506","612.628651","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.86? Tell 10.86.0.1"
"18507","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.136? Tell 10.86.0.1"
"18508","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.124? Tell 10.86.0.1"
"18509","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.228? Tell 10.86.0.1"
"18510","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.109? Tell 10.86.0.1"
"18511","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.56? Tell 10.86.0.1"
"18512","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.67? Tell 10.86.0.1"
"18513","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.13.189? Tell 10.86.0.1"
"18514","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.5? Tell 10.86.0.1"
"18515","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.6? Tell 10.86.0.1"
"18516","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.205? Tell 10.86.0.1"
"18517","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.157? Tell 10.86.0.1"
"18518","612.631244","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.45? Tell 10.86.0.1"
"18519","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.61? Tell 10.86.0.1"
"18520","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.198? Tell 10.86.0.1"
"18521","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.248? Tell 10.86.0.1"
"18522","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.122? Tell 10.86.0.1"
"18523","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.164? Tell 10.86.0.1"
"18524","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.37? Tell 10.86.0.1"
"18525","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.81? Tell 10.86.0.1"
"18526","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.12.184? Tell 10.86.0.1"
"18527","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.245? Tell 10.86.0.1"
"18528","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.106? Tell 10.86.0.1"
"18529","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.11? Tell 10.86.0.1"
"18530","612.633609","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.197? Tell 10.86.0.1"
"18531","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.3.71? Tell 10.86.0.1"
"18532","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.12? Tell 10.86.0.1"
"18533","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.80? Tell 10.86.0.1"
"18534","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.137? Tell 10.86.0.1"
"18535","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.130? Tell 10.86.0.1"
"18536","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.227? Tell 10.86.0.1"
"18537","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.125? Tell 10.86.0.1"
"18538","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.69? Tell 10.86.0.1"
"18539","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.211? Tell 10.86.0.1"
"18540","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.231? Tell 10.86.0.1"
"18541","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.166? Tell 10.86.0.1"
"18542","612.635946","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.139? Tell 10.86.0.1"
"18543","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.224? Tell 10.86.0.1"
"18544","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.94? Tell 10.86.0.1"
"18545","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.208? Tell 10.86.0.1"
"18546","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.254? Tell 10.86.0.1"
"18547","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.51? Tell 10.86.0.1"
"18548","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.221? Tell 10.86.0.1"
"18549","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.47? Tell 10.86.0.1"
"18550","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.98? Tell 10.86.0.1"
"18551","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.169? Tell 10.86.0.1"
"18552","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.246? Tell 10.86.0.1"
"18553","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.45? Tell 10.86.0.1"
"18554","612.638285","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.183? Tell 10.86.0.1"
"18555","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.220? Tell 10.86.0.1"
"18556","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.3.169? Tell 10.86.0.1"
"18557","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.210? Tell 10.86.0.1"
"18558","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.46? Tell 10.86.0.1"
"18559","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.242? Tell 10.86.0.1"
"18560","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.59? Tell 10.86.0.1"
"18561","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.81? Tell 10.86.0.1"
"18562","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.50? Tell 10.86.0.1"
"18563","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.60? Tell 10.86.0.1"
"18564","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.186? Tell 10.86.0.1"
"18565","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.82? Tell 10.86.0.1"
"18566","612.640653","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.252? Tell 10.86.0.1"
"18567","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.59? Tell 10.86.0.1"
"18568","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.205? Tell 10.86.0.1"
"18569","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.132? Tell 10.86.0.1"
"18570","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.55? Tell 10.86.0.1"
"18571","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.156? Tell 10.86.0.1"
"18572","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.190? Tell 10.86.0.1"
"18573","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.125? Tell 10.86.0.1"
"18574","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.135? Tell 10.86.0.1"
"18575","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.183? Tell 10.86.0.1"
"18576","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.67? Tell 10.86.0.1"
"18577","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.12.67? Tell 10.86.0.1"
"18578","612.642987","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.153? Tell 10.86.0.1"
"18579","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.86? Tell 10.86.0.1"
"18580","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.231? Tell 10.86.0.1"
"18581","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.85? Tell 10.86.0.1"
"18582","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.82? Tell 10.86.0.1"
"18583","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.117? Tell 10.86.0.1"
"18584","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.142? Tell 10.86.0.1"
"18585","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.178? Tell 10.86.0.1"
"18586","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.56? Tell 10.86.0.1"
"18587","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.126? Tell 10.86.0.1"
"18588","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.67? Tell 10.86.0.1"
"18589","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.228? Tell 10.86.0.1"
"18590","612.645323","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.109? Tell 10.86.0.1"
"18591","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.110? Tell 10.86.0.1"
"18592","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.39? Tell 10.86.0.1"
"18593","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.33? Tell 10.86.0.1"
"18594","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.202? Tell 10.86.0.1"
"18595","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.151? Tell 10.86.0.1"
"18596","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.70? Tell 10.86.0.1"
"18597","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.12.99? Tell 10.86.0.1"
"18598","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.79? Tell 10.86.0.1"
"18599","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.47? Tell 10.86.0.1"
"18600","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.57? Tell 10.86.0.1"
"18601","612.647687","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.182? Tell 10.86.0.1"
"18602","612.647895","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.63? Tell 10.86.0.1"
"18603","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.97? Tell 10.86.0.1"
"18604","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.2.178? Tell 10.86.0.1"
"18605","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.99? Tell 10.86.0.1"
"18606","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.140? Tell 10.86.0.1"
"18607","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.111? Tell 10.86.0.1"
"18608","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.3.213? Tell 10.86.0.1"
"18609","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.119? Tell 10.86.0.1"
"18610","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.126? Tell 10.86.0.1"
"18611","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.172? Tell 10.86.0.1"
"18612","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.39? Tell 10.86.0.1"
"18613","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.174? Tell 10.86.0.1"
"18614","612.650219","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.61? Tell 10.86.0.1"
"18615","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.92? Tell 10.86.0.1"
"18616","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.125? Tell 10.86.0.1"
"18617","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.248? Tell 10.86.0.1"
"18618","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.55? Tell 10.86.0.1"
"18619","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.63? Tell 10.86.0.1"
"18620","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.136? Tell 10.86.0.1"
"18621","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.148? Tell 10.86.0.1"
"18622","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.162? Tell 10.86.0.1"
"18623","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.150? Tell 10.86.0.1"
"18624","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.85? Tell 10.86.0.1"
"18625","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.3.14? Tell 10.86.0.1"
"18626","612.652555","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.5.104? Tell 10.86.0.1"
"18627","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.8.254? Tell 10.86.0.1"
"18628","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.1.61? Tell 10.86.0.1"
"18629","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.7.247? Tell 10.86.0.1"
"18630","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.15.244? Tell 10.86.0.1"
"18631","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.92? Tell 10.86.0.1"
"18632","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.9.162? Tell 10.86.0.1"
"18633","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.115? Tell 10.86.0.1"
"18634","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.209? Tell 10.86.0.1"
"18635","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.190? Tell 10.86.0.1"
"18636","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.170? Tell 10.86.0.1"
"18637","612.654676","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.11.12? Tell 10.86.0.1"
"18638","612.816939","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.6.135? Tell 10.86.0.1"
"18639","613.085688","10.86.11.73","91.108.56.124","SSL","255","Continuation Data"
"18640","613.164485","91.108.56.124","10.86.11.73","TCP","143","443  >  60247 [PSH, ACK] Seq=1158 Ack=3327 Win=2584 Len=89 [TCP segment of a reassembled PDU]"
"18641","613.208777","10.86.11.73","91.108.56.124","TCP","54","60247  >  443 [ACK] Seq=3327 Ack=1247 Win=512 Len=0"
"18642","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.165? Tell 10.86.0.1"
"18643","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.166? Tell 10.86.0.1"
"18644","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.182? Tell 10.86.0.1"
"18645","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.160? Tell 10.86.0.1"
"18646","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.170? Tell 10.86.0.1"
"18647","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.180? Tell 10.86.0.1"
"18648","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.164? Tell 10.86.0.1"
"18649","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.57? Tell 10.86.0.1"
"18650","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.44? Tell 10.86.0.1"
"18651","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.61? Tell 10.86.0.1"
"18652","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.58? Tell 10.86.0.1"
"18653","614.558229","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.62? Tell 10.86.0.1"
"18654","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.51? Tell 10.86.0.1"
"18655","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.10.186? Tell 10.86.0.1"
"18656","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.64? Tell 10.86.0.1"
"18657","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.38? Tell 10.86.0.1"
"18658","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.48? Tell 10.86.0.1"
"18659","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.89? Tell 10.86.0.1"
"18660","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.47? Tell 10.86.0.1"
"18661","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.46? Tell 10.86.0.1"
"18662","614.669906","HewlettP_18:db:6a","Broadcast","ARP","60","Who has 10.86.4.50? Tell 10.86.0.1"
